ticker,timestamp_utc,timestamp_ny,session_date_ny,bar_number_in_session,bar_interval_minutes,open,high,low,close,volume,market_cap_raw,session_bar_count,is_full_session,is_short_session,is_incomplete_session,source_file
CAT,2024-08-19 17:30:00+00:00,2024-08-19T13:30:00-0400,2024-08-19,5,60,344.63018734025866,344.63018734025866,343.52,344.075,14479,167237993559.21884,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-19 17:30:00+00:00,2024-08-19T13:30:00-0400,2024-08-19,5,60,418.2507439239849,419.5,418.2507439239849,419.0,79052,3130055188388.9897,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-19 17:30:00+00:00,2024-08-19T13:30:00-0400,2024-08-19,5,60,118.29918348035892,118.38,118.29,118.3425,24207,157887441864.45462,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-19 18:30:00+00:00,2024-08-19T14:30:00-0400,2024-08-19,6,60,152.67229705210707,155.08,152.67229705210707,154.3325,603515,263482238973.5414,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-19 18:30:00+00:00,2024-08-19T14:30:00-0400,2024-08-19,6,60,344.3525936701293,344.66,343.62,344.0575,18093,167229487666.93582,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-19 18:30:00+00:00,2024-08-19T14:30:00-0400,2024-08-19,6,60,418.6253719619924,420.59,418.6253719619924,419.755,152713,3135695263967.113,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-19 18:30:00+00:00,2024-08-19T14:30:00-0400,2024-08-19,6,60,118.32084174017946,118.52,118.32084174017946,118.4025,27213,157967491267.77014,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-19 19:30:00+00:00,2024-08-19T15:30:00-0400,2024-08-19,7,60,153.50239852605353,155.36,153.50239852605353,154.89,505617,264434023906.9012,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-19 19:30:00+00:00,2024-08-19T15:30:00-0400,2024-08-19,7,60,344.20504683506465,344.71,343.3,344.2225,41867,167309686079.89017,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-19 19:30:00+00:00,2024-08-19T15:30:00-0400,2024-08-19,7,60,419.1901859809962,421.68,419.1901859809962,420.5775,219126,3141839584712.817,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-19 19:30:00+00:00,2024-08-19T15:30:00-0400,2024-08-19,7,60,118.36167087008974,118.51,118.29,118.385,54890,157944143525.13644,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-20 13:30:00+00:00,2024-08-20T09:30:00-0400,2024-08-20,1,60,154.19619926302676,162.03,154.19619926302676,158.2475,2572267,264058069110.06625,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-20 13:30:00+00:00,2024-08-20T09:30:00-0400,2024-08-20,1,60,344.2137734175323,346.22,343.18,344.6675,23914,166579099292.00378,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-20 13:30:00+00:00,2024-08-20T09:30:00-0400,2024-08-20,1,60,419.8838429904981,423.64,419.8838429904981,422.3775,262771,3177887790404.08,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-20 13:30:00+00:00,2024-08-20T09:30:00-0400,2024-08-20,1,60,118.37333543504488,118.59,118.06,118.3725,56570,157115757839.34485,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-20 14:30:00+00:00,2024-08-20T10:30:00-0400,2024-08-20,2,60,156.22184963151338,159.57,155.91,157.95499999999998,1385810,263569991982.68857,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-20 14:30:00+00:00,2024-08-20T10:30:00-0400,2024-08-20,2,60,344.4406367087662,344.4406367087662,341.91,343.1025,16400,165822728904.9148,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-20 14:30:00+00:00,2024-08-20T10:30:00-0400,2024-08-20,2,60,421.1306714952491,423.37,421.1306714952491,422.4325,154583,3178301599919.199,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-20 14:30:00+00:00,2024-08-20T10:30:00-0400,2024-08-20,2,60,118.37291771752244,118.49,118.3,118.41,28008,157165531569.89017,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-20 15:30:00+00:00,2024-08-20T11:30:00-0400,2024-08-20,3,60,157.0884248157567,158.37,156.55,157.2475,660321,262389429358.3478,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-20 15:30:00+00:00,2024-08-20T11:30:00-0400,2024-08-20,3,60,343.77156835438313,344.43,342.9,343.595,12297,166060756007.561,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-20 15:30:00+00:00,2024-08-20T11:30:00-0400,2024-08-20,3,60,421.78158574762455,423.07,421.78158574762455,422.475,120178,3178621361817.2456,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-20 15:30:00+00:00,2024-08-20T11:30:00-0400,2024-08-20,3,60,118.3914588587612,118.57,118.35,118.4425,26198,157208668803.02945,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-20 16:30:00+00:00,2024-08-20T12:30:00-0400,2024-08-20,4,60,157.16796240787835,157.16796240787835,154.52,156.0575,713931,260403748053.8029,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-20 16:30:00+00:00,2024-08-20T12:30:00-0400,2024-08-20,4,60,343.6832841771916,344.45,343.36,343.9125,9209,166214204951.90656,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-20 16:30:00+00:00,2024-08-20T12:30:00-0400,2024-08-20,4,60,422.12829287381226,423.99,422.12829287381226,423.425,177740,3185768980714.758,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-20 16:30:00+00:00,2024-08-20T12:30:00-0400,2024-08-20,4,60,118.4169794293806,118.68,118.28,118.44750000000002,20868,157215305300.43552,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-20 17:30:00+00:00,2024-08-20T13:30:00-0400,2024-08-20,5,60,156.61273120393918,157.59,155.67,156.5775,530199,261271440724.6964,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-20 17:30:00+00:00,2024-08-20T13:30:00-0400,2024-08-20,5,60,343.7978920885958,344.68,342.93,343.90250000000003,10057,166209371914.28937,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-20 17:30:00+00:00,2024-08-20T13:30:00-0400,2024-08-20,5,60,422.77664643690616,425.85,422.77664643690616,424.575,246678,3194421361485.43,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-20 17:30:00+00:00,2024-08-20T13:30:00-0400,2024-08-20,5,60,118.43223971469033,118.43223971469033,117.25,117.9275,71927,156525109570.2071,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-20 18:30:00+00:00,2024-08-20T14:30:00-0400,2024-08-20,6,60,156.59511560196958,157.93,156.59511560196958,157.3775,461150,262606352526.0712,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-20 18:30:00+00:00,2024-08-20T14:30:00-0400,2024-08-20,6,60,343.85019604429795,344.5,343.85019604429795,344.3025,12760,166402693418.97662,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-20 18:30:00+00:00,2024-08-20T14:30:00-0400,2024-08-20,6,60,423.67582321845305,425.5,423.67582321845305,424.85,131186,3196490409061.026,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-20 18:30:00+00:00,2024-08-20T14:30:00-0400,2024-08-20,6,60,118.17986985734515,118.17986985734515,117.66,117.8575,40866,156432198606.52252,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-20 19:30:00+00:00,2024-08-20T15:30:00-0400,2024-08-20,7,60,156.98630780098478,157.83,156.35,156.95749999999998,390850,261905523830.34943,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-20 19:30:00+00:00,2024-08-20T15:30:00-0400,2024-08-20,7,60,344.076348022149,344.42,343.15,343.84000000000003,21298,166179165429.18198,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-20 19:30:00+00:00,2024-08-20T15:30:00-0400,2024-08-20,7,60,424.2629116092265,425.51,424.25,424.7325,274851,3195606361460.544,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-20 19:30:00+00:00,2024-08-20T15:30:00-0400,2024-08-20,7,60,118.01868492867256,118.02,117.81,117.9425,48204,156545019062.42523,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-21 13:30:00+00:00,2024-08-21T09:30:00-0400,2024-08-21,1,60,156.97190390049238,157.79,155.71,156.6225,837996,254215586174.70865,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-21 13:30:00+00:00,2024-08-21T09:30:00-0400,2024-08-21,1,60,343.9581740110745,345.5,341.85,343.6875,26764,166119425444.3949,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-21 13:30:00+00:00,2024-08-21T09:30:00-0400,2024-08-21,1,60,424.4977058046133,425.05,422.63,423.98875,272188,3156287477573.999,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-21 13:30:00+00:00,2024-08-21T09:30:00-0400,2024-08-21,1,60,117.98059246433628,118.64,117.68,118.1,45226,156049939393.80518,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-21 14:30:00+00:00,2024-08-21T10:30:00-0400,2024-08-21,2,60,156.79720195024618,158.05,155.07,156.765,692865,254446879386.28363,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-21 14:30:00+00:00,2024-08-21T10:30:00-0400,2024-08-21,2,60,343.8228370055373,345.06,342.13,343.37,14893,165965963600.19458,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-21 14:30:00+00:00,2024-08-21T10:30:00-0400,2024-08-21,2,60,424.2432279023066,426.4,422.95,424.3325,304137,3158846445991.005,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-21 14:30:00+00:00,2024-08-21T10:30:00-0400,2024-08-21,2,60,118.04029623216816,118.04029623216816,117.6,117.8125,48247,155670054909.67548,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-21 15:30:00+00:00,2024-08-21T11:30:00-0400,2024-08-21,3,60,156.78110097512308,157.49,156.29,156.91250000000002,339410,254686288149.1419,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-21 15:30:00+00:00,2024-08-21T11:30:00-0400,2024-08-21,3,60,343.59641850276864,343.76,342.32,343.12,10125,165845127502.39908,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-21 15:30:00+00:00,2024-08-21T11:30:00-0400,2024-08-21,3,60,424.2878639511533,424.2878639511533,421.72,423.0825,156220,3149541106292.8,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-21 15:30:00+00:00,2024-08-21T11:30:00-0400,2024-08-21,3,60,117.92639811608409,117.92639811608409,117.29,117.5875,49217,155372754009.05222,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-21 16:30:00+00:00,2024-08-21T12:30:00-0400,2024-08-21,4,60,156.84680048756155,157.69,156.77,157.05,252270,254909465809.4335,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-21 16:30:00+00:00,2024-08-21T12:30:00-0400,2024-08-21,4,60,343.3582092513843,343.58,343.02,343.2825,7901,165923670965.96613,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-21 16:30:00+00:00,2024-08-21T12:30:00-0400,2024-08-21,4,60,423.6851819755767,424.06,423.01,423.5325,71622,3152891028584.154,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-21 16:30:00+00:00,2024-08-21T12:30:00-0400,2024-08-21,4,60,117.75694905804204,117.75694905804204,117.31,117.44,25653,155177856751.97696,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-21 17:30:00+00:00,2024-08-21T13:30:00-0400,2024-08-21,5,60,156.94840024378078,158.45,156.94840024378078,157.7,388553,255964487476.2665,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-21 17:30:00+00:00,2024-08-21T13:30:00-0400,2024-08-21,5,60,343.3203546256922,343.7,342.81,343.3525,13823,165957505073.34888,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-21 17:30:00+00:00,2024-08-21T13:30:00-0400,2024-08-21,5,60,423.6088409877883,424.58,423.38,424.035,104116,3156631775142.832,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-21 17:30:00+00:00,2024-08-21T13:30:00-0400,2024-08-21,5,60,117.59847452902102,117.6,116.97,117.3825,45499,155101879855.151,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-21 18:30:00+00:00,2024-08-21T14:30:00-0400,2024-08-21,6,60,157.3242001218904,158.64,156.76,157.7625,420656,256065931867.30817,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-21 18:30:00+00:00,2024-08-21T14:30:00-0400,2024-08-21,6,60,343.33642731284607,343.77,342.11,343.0425,17219,165807668312.08246,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-21 18:30:00+00:00,2024-08-21T14:30:00-0400,2024-08-21,6,60,423.8219204938941,424.56,422.74,423.68,108946,3153989058668.542,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-21 18:30:00+00:00,2024-08-21T14:30:00-0400,2024-08-21,6,60,117.4904872645105,117.68,117.32,117.5275,36175,155293473768.886,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-21 19:30:00+00:00,2024-08-21T15:30:00-0400,2024-08-21,7,60,157.5433500609452,157.93,157.03,157.48,263348,255607403219.8,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-21 19:30:00+00:00,2024-08-21T15:30:00-0400,2024-08-21,7,60,343.1894636564231,343.33,342.14,342.7925,43144,165686832214.2869,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-21 19:30:00+00:00,2024-08-21T15:30:00-0400,2024-08-21,7,60,423.7509602469471,424.22,422.86,423.5675,187245,3153151578095.703,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-21 19:30:00+00:00,2024-08-21T15:30:00-0400,2024-08-21,7,60,117.50899363225524,117.50899363225524,117.1,117.32125,52736,155020947943.3147,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-22 13:30:00+00:00,2024-08-22T09:30:00-0400,2024-08-22,1,60,157.5116750304726,159.82,156.55,157.9975,1051300,247221422664.7656,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-22 13:30:00+00:00,2024-08-22T09:30:00-0400,2024-08-22,1,60,342.9909818282115,344.86,341.73,343.0575,28188,165675283358.24026,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-22 13:30:00+00:00,2024-08-22T09:30:00-0400,2024-08-22,1,60,423.6592301234736,426.75,423.47,424.585,349816,3092449925539.662,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-22 13:30:00+00:00,2024-08-22T09:30:00-0400,2024-08-22,1,60,117.41512181612762,118.0,117.3,117.53,46008,156585165039.18057,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-22 14:30:00+00:00,2024-08-22T10:30:00-0400,2024-08-22,2,60,157.7545875152363,157.7545875152363,154.7,155.8775,608012,243904221974.5692,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-22 14:30:00+00:00,2024-08-22T10:30:00-0400,2024-08-22,2,60,343.02424091410575,344.07,341.81,342.895,13845,165596806037.24973,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-22 14:30:00+00:00,2024-08-22T10:30:00-0400,2024-08-22,2,60,424.1221150617368,424.1221150617368,419.18,421.5175,233065,3070107897096.3755,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-22 14:30:00+00:00,2024-08-22T10:30:00-0400,2024-08-22,2,60,117.4725609080638,117.78,117.47,117.6125,19538,156695079751.30286,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-22 15:30:00+00:00,2024-08-22T11:30:00-0400,2024-08-22,3,60,156.81604375761816,156.81604375761816,152.28,154.245,731121,241349820971.38736,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-22 15:30:00+00:00,2024-08-22T11:30:00-0400,2024-08-22,3,60,342.9596204570529,344.71,342.51,343.8575,19621,166061633246.1937,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-22 15:30:00+00:00,2024-08-22T11:30:00-0400,2024-08-22,3,60,422.8198075308684,422.8198075308684,417.6,419.225,225510,3053410553915.859,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-22 15:30:00+00:00,2024-08-22T11:30:00-0400,2024-08-22,3,60,117.5425304540319,117.73,117.53,117.6425,28941,156735048737.52914,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-22 16:30:00+00:00,2024-08-22T12:30:00-0400,2024-08-22,4,60,155.53052187880908,155.53052187880908,152.77,153.755,453073,240583109491.1061,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-22 16:30:00+00:00,2024-08-22T12:30:00-0400,2024-08-22,4,60,343.4085602285264,345.09,342.82,343.80249999999995,16086,166035071691.3969,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-22 16:30:00+00:00,2024-08-22T12:30:00-0400,2024-08-22,4,60,421.0224037654342,421.0224037654342,416.38,418.2425,171055,3046254549695.6377,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-22 16:30:00+00:00,2024-08-22T12:30:00-0400,2024-08-22,4,60,117.59251522701597,117.71,117.3,117.485,22002,156525211559.84113,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-22 17:30:00+00:00,2024-08-22T13:30:00-0400,2024-08-22,5,60,154.64276093940452,154.64276093940452,151.42,152.4825,459013,238592006718.3349,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-22 17:30:00+00:00,2024-08-22T13:30:00-0400,2024-08-22,5,60,343.6055301142632,343.62,341.98,342.87875,13076,165588958305.1507,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-22 17:30:00+00:00,2024-08-22T13:30:00-0400,2024-08-22,5,60,419.6324518827171,419.6324518827171,414.63,416.0625,164977,3030376596311.3296,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-22 17:30:00+00:00,2024-08-22T13:30:00-0400,2024-08-22,5,60,117.53875761350798,117.7,117.18,117.4275,32060,156448604336.24075,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-22 18:30:00+00:00,2024-08-22T14:30:00-0400,2024-08-22,6,60,153.56263046970224,153.56263046970224,151.42,151.95749999999998,403441,237770530132.31927,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-22 18:30:00+00:00,2024-08-22T14:30:00-0400,2024-08-22,6,60,343.2421400571316,344.0,342.8,343.17499999999995,16701,165732028498.03342,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-22 18:30:00+00:00,2024-08-22T14:30:00-0400,2024-08-22,6,60,417.84747594135854,417.84747594135854,414.68,415.6675,155974,3027499627693.531,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-22 18:30:00+00:00,2024-08-22T14:30:00-0400,2024-08-22,6,60,117.483128806754,117.72,117.45,117.605,26193,156685087504.74628,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-22 19:30:00+00:00,2024-08-22T15:30:00-0400,2024-08-22,7,60,152.7600652348511,152.7600652348511,151.02,151.51749999999998,358941,237082054517.3729,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-22 19:30:00+00:00,2024-08-22T15:30:00-0400,2024-08-22,7,60,343.20857002856576,343.34,341.79,342.6875,38434,165496596535.0618,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-22 19:30:00+00:00,2024-08-22T15:30:00-0400,2024-08-22,7,60,416.7574879706793,416.7574879706793,414.61,415.35,273508,3025187127602.009,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-22 19:30:00+00:00,2024-08-22T15:30:00-0400,2024-08-22,7,60,117.544064403377,118.06,117.544064403377,117.8825,55310,157054800627.33945,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-23 13:30:00+00:00,2024-08-23T09:30:00-0400,2024-08-23,1,60,152.13878261742553,156.4,152.13878261742553,154.79,1194539,249920088190.61417,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-23 13:30:00+00:00,2024-08-23T09:30:00-0400,2024-08-23,1,60,342.9480350142829,348.27,342.9480350142829,345.92749999999995,43966,170351765138.9587,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-23 13:30:00+00:00,2024-08-23T09:30:00-0400,2024-08-23,1,60,416.0537439853397,419.27,416.0537439853397,417.6675,387173,3078410912231.284,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-23 13:30:00+00:00,2024-08-23T09:30:00-0400,2024-08-23,1,60,117.7132822016885,118.59,117.7132822016885,118.335,47032,158572864662.40753,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-23 14:30:00+00:00,2024-08-23T10:30:00-0400,2024-08-23,2,60,153.46439130871278,156.25,152.78,154.94,610259,250162274463.814,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-23 14:30:00+00:00,2024-08-23T10:30:00-0400,2024-08-23,2,60,344.4377675071414,348.9,344.4377675071414,347.41,44391,171081821268.69257,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-23 14:30:00+00:00,2024-08-23T10:30:00-0400,2024-08-23,2,60,416.86062199266985,418.32,412.95,416.235,319946,3067852696349.58,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-23 14:30:00+00:00,2024-08-23T10:30:00-0400,2024-08-23,2,60,118.02414110084425,118.7,118.02414110084425,118.5375,42274,158844221446.9103,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-23 15:30:00+00:00,2024-08-23T11:30:00-0400,2024-08-23,3,60,154.2021956543564,155.26,152.84,153.925,435789,248523480681.8289,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-23 15:30:00+00:00,2024-08-23T11:30:00-0400,2024-08-23,3,60,345.9238837535707,348.9,344.67,346.7525,23432,170758035835.10065,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-23 15:30:00+00:00,2024-08-23T11:30:00-0400,2024-08-23,3,60,416.5478109963349,416.81,412.4,414.395,197955,3054291008934.338,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-23 15:30:00+00:00,2024-08-23T11:30:00-0400,2024-08-23,3,60,118.28082055042212,118.89,117.93,118.3575,48161,158603015416.24118,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-23 16:30:00+00:00,2024-08-23T12:30:00-0400,2024-08-23,4,60,154.0635978271782,154.0635978271782,151.86,152.83,367430,246755520887.4705,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-23 16:30:00+00:00,2024-08-23T12:30:00-0400,2024-08-23,4,60,346.33819187678534,347.12,344.44,345.87750000000005,17533,170327142672.5259,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-23 16:30:00+00:00,2024-08-23T12:30:00-0400,2024-08-23,4,60,415.4714054981674,415.4714054981674,412.09,413.54,148069,3047989246575.625,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-23 16:30:00+00:00,2024-08-23T12:30:00-0400,2024-08-23,4,60,118.31916027521106,118.33,117.91,118.0975,33686,158254606705.27463,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-23 17:30:00+00:00,2024-08-23T13:30:00-0400,2024-08-23,5,60,153.4467989135891,153.4467989135891,152.36,152.97750000000002,307485,246993670722.7837,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-23 17:30:00+00:00,2024-08-23T13:30:00-0400,2024-08-23,5,60,346.1078459383927,347.6,346.1078459383927,347.0525,17121,170905770633.69772,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-23 17:30:00+00:00,2024-08-23T13:30:00-0400,2024-08-23,5,60,414.5057027490837,415.52,414.27,414.76,136772,3056981234970.5137,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-23 17:30:00+00:00,2024-08-23T13:30:00-0400,2024-08-23,5,60,118.20833013760551,118.25,118.04,118.185,26491,158371859636.8499,7,True,False,False,"BATS_RTX, 60.csv"
AMD,2024-08-23 18:30:00+00:00,2024-08-23T14:30:00-0400,2024-08-23,6,60,153.21214945679458,153.72,152.31,153.225,378248,247393278073.56323,7,True,False,False,"BATS_AMD, 60.csv"
CAT,2024-08-23 18:30:00+00:00,2024-08-23T14:30:00-0400,2024-08-23,6,60,346.5801729691964,348.98,346.5801729691964,348.025,19774,171384677605.81656,7,True,False,False,"BATS_CAT, 60.csv"
MSFT,2024-08-23 18:30:00+00:00,2024-08-23T14:30:00-0400,2024-08-23,6,60,414.6328513745418,416.3,414.06,415.305,210041,3060998147819.0503,7,True,False,False,"BATS_MSFT, 60.csv"
RTX,2024-08-23 18:30:00+00:00,2024-08-23T14:30:00-0400,2024-08-23,6,60,118.19666506880276,118.56,118.19666506880276,118.4,40234,158659966840.14917,7,True,False,False,"BATS_RTX, 60.csv"
